codigo_mesa	id_eleccion	partido_id	votos	pct_votos_validos	pct_votos_emitidos
050952	10	82	0	0.0	0.0
050980	10	10	0	0.0	0.0
050980	10	8	0	0.0	0.0
050980	10	80	0	0.0	0.0
050980	10	81	12	0.0	100.0
050980	10	82	0	0.0	0.0
051011	10	10	0	0.0	0.0
051011	10	8	0	0.0	0.0
051011	10	80	2	0.0	15.385
051011	10	81	11	0.0	84.615
051011	10	82	0	0.0	0.0
051017	10	10	56	26.047	24.67
051017	10	8	159	73.953	70.044
051017	10	80	0	0.0	0.0
051017	10	81	12	0.0	5.286
051017	10	82	0	0.0	0.0
051023	10	10	78	37.864	35.945
051023	10	8	128	62.136	58.986
051023	10	80	2	0.0	0.922
051023	10	81	9	0.0	4.147
051023	10	82	0	0.0	0.0
051037	10	10	59	27.064	25.877
051037	10	8	159	72.936	69.737
051037	10	80	0	0.0	0.0
051037	10	81	10	0.0	4.386
051037	10	82	0	0.0	0.0
051074	10	10	79	35.747	34.052
051074	10	8	142	64.253	61.207
051074	10	80	2	0.0	0.862
051074	10	81	9	0.0	3.879
051074	10	82	0	0.0	0.0
051092	10	10	26	11.607	11.017
051092	10	8	198	88.393	83.898
051092	10	80	1	0.0	0.424
051092	10	81	11	0.0	4.661
051092	10	82	0	0.0	0.0
051115	10	10	36	14.876	14.229
051115	10	8	206	85.124	81.423
051115	10	80	2	0.0	0.791
051115	10	81	9	0.0	3.557
051115	10	82	0	0.0	0.0
051116	10	10	31	13.362	12.653
051116	10	8	201	86.638	82.041
051116	10	80	0	0.0	0.0
051116	10	81	13	0.0	5.306
051116	10	82	0	0.0	0.0
051146	10	10	34	15.668	13.765
051146	10	8	183	84.332	74.089
051146	10	80	15	0.0	6.073
051146	10	81	15	0.0	6.073
051146	10	82	0	0.0	0.0
051153	10	10	83	100.0	91.209
051153	10	8	0	0.0	0.0
051153	10	80	0	0.0	0.0
051153	10	81	8	0.0	8.791
051153	10	82	0	0.0	0.0
051158	10	10	66	25.483	22.0
051158	10	8	193	74.517	64.333
051158	10	80	23	0.0	7.667
051158	10	81	18	0.0	6.0
051158	10	82	0	0.0	0.0
051162	10	10	42	31.818	30.216
051162	10	8	90	68.182	64.748
051162	10	80	2	0.0	1.439
051162	10	81	5	0.0	3.597
051162	10	82	0	0.0	0.0
051171	10	10	0	0.0	0.0
051171	10	8	0	0.0	0.0
051171	10	80	0	0.0	0.0
051171	10	81	16	0.0	100.0
051171	10	82	0	0.0	0.0
051174	10	10	36	100.0	56.25
051174	10	8	0	0.0	0.0
051174	10	80	1	0.0	1.563
051174	10	81	27	0.0	42.188
051174	10	82	0	0.0	0.0
051177	10	10	42	17.355	14.841
051177	10	8	200	82.645	70.671
051177	10	80	1	0.0	0.353
051177	10	81	40	0.0	14.134
051177	10	82	0	0.0	0.0
051238	10	10	52	100.0	85.246
051238	10	8	0	0.0	0.0
051238	10	80	1	0.0	1.639
051238	10	81	8	0.0	13.115
051238	10	82	0	0.0	0.0
051259	10	10	0	0.0	0.0
051259	10	8	149	100.0	94.904
051259	10	80	0	0.0	0.0
051259	10	81	8	0.0	5.096
051259	10	82	0	0.0	0.0
051287	10	10	81	30.798	28.622
051287	10	8	182	69.202	64.311
051287	10	80	1	0.0	0.353
051287	10	81	19	0.0	6.714
051287	10	82	0	0.0	0.0
051358	10	10	79	30.62	29.044
051358	10	8	179	69.38	65.809
051358	10	80	4	0.0	1.471
051358	10	81	10	0.0	3.676
051358	10	82	0	0.0	0.0
051371	10	10	44	22.68	21.154
051371	10	8	148	76.289	71.154
051371	10	80	3	0.0	1.442
051371	10	81	11	0.0	5.288
051371	10	82	2	0.0	0.962
051379	10	10	41	20.398	19.524
051379	10	8	158	78.607	75.238
051379	10	80	0	0.0	0.0
051379	10	81	9	0.0	4.286
051379	10	82	2	0.0	0.952
051398	10	10	44	20.952	19.91
051398	10	8	166	79.048	75.113
051398	10	80	0	0.0	0.0
051398	10	81	11	0.0	4.977
051398	10	82	0	0.0	0.0
051420	10	10	60	25.21	23.622
051420	10	8	178	74.79	70.079
051420	10	80	3	0.0	1.181
051420	10	81	13	0.0	5.118
051420	10	82	0	0.0	0.0
051428	10	10	0	0.0	0.0
051428	10	8	157	100.0	99.367
051428	10	80	1	0.0	0.633
051428	10	81	0	0.0	0.0
051428	10	82	0	0.0	0.0
051430	10	10	0	0.0	0.0
051430	10	8	162	100.0	93.103
051430	10	80	2	0.0	1.149
051430	10	81	10	0.0	5.747
051430	10	82	0	0.0	0.0
051447	10	10	34	17.989	16.667
051447	10	8	155	82.011	75.98
051447	10	80	0	0.0	0.0
051447	10	81	15	0.0	7.353
051447	10	82	0	0.0	0.0
051582	10	10	57	100.0	85.075
051582	10	8	0	0.0	0.0
051582	10	80	0	0.0	0.0
051582	10	81	10	0.0	14.925
051582	10	82	0	0.0	0.0
051589	10	10	0	0.0	0.0
051589	10	8	106	100.0	82.171
051589	10	80	0	0.0	0.0
051589	10	81	23	0.0	17.829
051589	10	82	0	0.0	0.0
051592	10	10	0	0.0	0.0
051592	10	8	148	100.0	93.671
051592	10	80	0	0.0	0.0
051592	10	81	10	0.0	6.329
051592	10	82	0	0.0	0.0
051596	10	10	43	20.874	20.379
051596	10	8	153	74.272	72.512
051596	10	80	0	0.0	0.0
051596	10	81	5	0.0	2.37
051596	10	82	10	0.0	4.739
051607	10	10	65	35.912	35.714
051607	10	8	115	63.536	63.187
051607	10	80	1	0.0	0.549
051607	10	81	0	0.0	0.0
051607	10	82	1	0.0	0.549
051673	10	10	37	18.5	17.619
051673	10	8	163	81.5	77.619
051673	10	80	1	0.0	0.476
051673	10	81	9	0.0	4.286
051673	10	82	0	0.0	0.0
051766	10	10	64	27.948	21.405
051766	10	8	165	72.052	55.184
051766	10	80	57	0.0	19.064
051766	10	81	13	0.0	4.348
051766	10	82	0	0.0	0.0
051831	10	10	42	17.722	17.073
051831	10	8	194	81.857	78.862
051831	10	80	0	0.0	0.0
051831	10	81	9	0.0	3.659
051831	10	82	1	0.0	0.407
051843	10	10	54	25.592	25.472
051843	10	8	157	74.408	74.057
051843	10	80	1	0.0	0.472
051843	10	81	0	0.0	0.0
051843	10	82	0	0.0	0.0
051952	10	10	62	25.62	24.125
051952	10	8	179	73.967	69.65
051952	10	80	2	0.0	0.778
051952	10	81	13	0.0	5.058
051952	10	82	1	0.0	0.389
051953	10	10	62	26.05	24.701
051953	10	8	176	73.95	70.12
051953	10	80	0	0.0	0.0
051953	10	81	13	0.0	5.179
051953	10	82	0	0.0	0.0
052025	10	10	71	31.556	28.862
052025	10	8	154	68.444	62.602
052025	10	80	1	0.0	0.407
052025	10	81	20	0.0	8.13
052025	10	82	0	0.0	0.0
052075	10	10	87	31.752	30.742
052075	10	8	187	68.248	66.078
052075	10	80	0	0.0	0.0
052075	10	81	9	0.0	3.18
052075	10	82	0	0.0	0.0
052079	10	10	79	33.333	31.727
052079	10	8	157	66.245	63.052
052079	10	80	1	0.0	0.402
052079	10	81	11	0.0	4.418
052079	10	82	1	0.0	0.402
052084	10	10	86	37.719	35.833
052084	10	8	141	61.842	58.75
052084	10	80	2	0.0	0.833
052084	10	81	10	0.0	4.167
052084	10	82	1	0.0	0.417
052095	10	10	93	40.611	38.589
052095	10	8	133	58.079	55.187
052095	10	80	1	0.0	0.415
052095	10	81	11	0.0	4.564
052095	10	82	3	0.0	1.245
052122	10	10	0	0.0	0.0
052122	10	8	125	99.206	99.206
052122	10	80	0	0.0	0.0
052122	10	81	0	0.0	0.0
052122	10	82	1	0.0	0.794
052126	10	10	92	41.071	38.655
052126	10	8	129	57.589	54.202
052126	10	80	3	0.0	1.261
052126	10	81	11	0.0	4.622
052126	10	82	3	0.0	1.261
052175	10	10	78	35.945	32.365
052175	10	8	139	64.055	57.676
052175	10	80	2	0.0	0.83
052175	10	81	22	0.0	9.129
052175	10	82	0	0.0	0.0
052281	10	10	69	29.362	29.362
052281	10	8	156	66.383	66.383
052281	10	80	0	0.0	0.0
052281	10	81	0	0.0	0.0
052281	10	82	10	0.0	4.255
052318	10	10	85	30.035	28.333
052318	10	8	148	52.297	49.333
052318	10	80	1	0.0	0.333
052318	10	81	16	0.0	5.333
052318	10	82	50	0.0	16.667
052344	10	10	81	36.986	34.615
052344	10	8	138	63.014	58.974
052344	10	80	0	0.0	0.0
052344	10	81	15	0.0	6.41
052344	10	82	0	0.0	0.0
052357	10	10	99	48.058	41.079
052357	10	8	107	51.942	44.398
052357	10	80	0	0.0	0.0
052357	10	81	35	0.0	14.523
052357	10	82	0	0.0	0.0
052404	10	10	73	33.182	24.333
052404	10	8	147	66.818	49.0
052404	10	80	55	0.0	18.333
052404	10	81	25	0.0	8.333
052404	10	82	0	0.0	0.0
052463	10	10	91	43.128	40.265
052463	10	8	120	56.872	53.097
052463	10	80	0	0.0	0.0
052463	10	81	15	0.0	6.637
052463	10	82	0	0.0	0.0
052517	10	10	87	42.857	38.496
052517	10	8	115	56.65	50.885
052517	10	80	3	0.0	1.327
052517	10	81	20	0.0	8.85
052517	10	82	1	0.0	0.442
052633	10	10	81	38.756	26.91
052633	10	8	128	61.244	42.525
052633	10	80	73	0.0	24.252
052633	10	81	19	0.0	6.312
052633	10	82	0	0.0	0.0
052673	10	10	83	37.054	34.44
052673	10	8	141	62.946	58.506
052673	10	80	0	0.0	0.0
052673	10	81	17	0.0	7.054
052673	10	82	0	0.0	0.0
052714	10	10	81	100.0	89.011
052714	10	8	0	0.0	0.0
052714	10	80	1	0.0	1.099
052714	10	81	9	0.0	9.89
052714	10	82	0	0.0	0.0
052749	10	10	88	41.706	39.462
052749	10	8	122	57.82	54.709
052749	10	80	1	0.0	0.448
052749	10	81	11	0.0	4.933
052749	10	82	1	0.0	0.448
052763	10	10	80	37.559	35.088
052763	10	8	131	61.502	57.456
052763	10	80	3	0.0	1.316
052763	10	81	12	0.0	5.263
052763	10	82	2	0.0	0.877
052764	10	10	69	31.944	29.87
052764	10	8	146	67.593	63.203
052764	10	80	3	0.0	1.299
052764	10	81	12	0.0	5.195
052764	10	82	1	0.0	0.433
052776	10	10	113	45.749	37.667
052776	10	8	134	54.251	44.667
052776	10	80	45	0.0	15.0
052776	10	81	8	0.0	2.667
052776	10	82	0	0.0	0.0
052778	10	10	106	42.063	35.333
052778	10	8	146	57.937	48.667
052778	10	80	41	0.0	13.667
052778	10	81	7	0.0	2.333
052778	10	82	0	0.0	0.0
052807	10	10	79	39.109	36.744
052807	10	8	120	59.406	55.814
052807	10	80	2	0.0	0.93
052807	10	81	11	0.0	5.116
052807	10	82	3	0.0	1.395
052830	10	10	99	40.741	39.286
052830	10	8	135	55.556	53.571
052830	10	80	0	0.0	0.0
052830	10	81	9	0.0	3.571
052830	10	82	9	0.0	3.571
052874	10	10	69	34.673	31.797
052874	10	8	130	65.327	59.908
052874	10	80	0	0.0	0.0
052874	10	81	18	0.0	8.295
052874	10	82	0	0.0	0.0
052890	10	10	94	42.342	39.662
052890	10	8	128	57.658	54.008
052890	10	80	0	0.0	0.0
052890	10	81	15	0.0	6.329
052890	10	82	0	0.0	0.0
052972	10	10	89	36.475	36.327
052972	10	8	140	57.377	57.143
052972	10	80	1	0.0	0.408
052972	10	81	0	0.0	0.0
052972	10	82	15	0.0	6.122
052983	10	10	112	42.912	42.264
052983	10	8	138	52.874	52.075
052983	10	80	0	0.0	0.0
052983	10	81	4	0.0	1.509
052983	10	82	11	0.0	4.151
053044	10	10	75	26.042	25.0
053044	10	8	134	46.528	44.667
053044	10	80	2	0.0	0.667
053044	10	81	10	0.0	3.333
053044	10	82	79	0.0	26.333
053096	10	10	77	37.379	35.814
053096	10	8	127	61.65	59.07
053096	10	80	0	0.0	0.0
053096	10	81	9	0.0	4.186
053096	10	82	2	0.0	0.93
053107	10	10	73	37.245	35.096
053107	10	8	122	62.245	58.654
053107	10	80	0	0.0	0.0
053107	10	81	12	0.0	5.769
053107	10	82	1	0.0	0.481
053193	10	10	93	36.328	34.572
053193	10	8	163	63.672	60.595
053193	10	80	0	0.0	0.0
053193	10	81	13	0.0	4.833
053193	10	82	0	0.0	0.0
053210	10	10	84	37.5	34.711
053210	10	8	140	62.5	57.851
053210	10	80	1	0.0	0.413
053210	10	81	17	0.0	7.025
053210	10	82	0	0.0	0.0
053244	10	10	71	32.569	30.736
053244	10	8	147	67.431	63.636
053244	10	80	2	0.0	0.866
053244	10	81	11	0.0	4.762
053244	10	82	0	0.0	0.0
053273	10	10	69	31.081	29.114
053273	10	8	151	68.018	63.713
053273	10	80	0	0.0	0.0
053273	10	81	15	0.0	6.329
053273	10	82	2	0.0	0.844
053285	10	10	66	30.556	28.696
053285	10	8	149	68.981	64.783
053285	10	80	1	0.0	0.435
053285	10	81	13	0.0	5.652
053285	10	82	1	0.0	0.435
053337	10	10	50	25.773	23.697
053337	10	8	143	73.711	67.773
053337	10	80	2	0.0	0.948
053337	10	81	15	0.0	7.109
053337	10	82	1	0.0	0.474
053346	10	10	56	38.095	35.443
053346	10	8	90	61.224	56.962
053346	10	80	1	0.0	0.633
053346	10	81	10	0.0	6.329
053346	10	82	1	0.0	0.633
053357	10	10	49	27.374	25.258
053357	10	8	130	72.626	67.01
053357	10	80	3	0.0	1.546
053357	10	81	12	0.0	6.186
053357	10	82	0	0.0	0.0
053359	10	10	57	29.082	28.218
053359	10	8	139	70.918	68.812
053359	10	80	1	0.0	0.495
053359	10	81	5	0.0	2.475
053359	10	82	0	0.0	0.0
053361	10	10	57	30.978	29.231
053361	10	8	127	69.022	65.128
053361	10	80	2	0.0	1.026
053361	10	81	9	0.0	4.615
053361	10	82	0	0.0	0.0
053375	10	10	62	31.156	29.665
053375	10	8	136	68.342	65.072
053375	10	80	0	0.0	0.0
053375	10	81	10	0.0	4.785
053375	10	82	1	0.0	0.478
053379	10	10	67	35.45	22.408
053379	10	8	122	64.55	40.803
053379	10	80	102	0.0	34.114
053379	10	81	8	0.0	2.676
053379	10	82	0	0.0	0.0
053384	10	10	43	23.243	14.381
053384	10	8	142	76.757	47.492
053384	10	80	108	0.0	36.12
053384	10	81	6	0.0	2.007
053384	10	82	0	0.0	0.0
053392	10	10	42	24.277	22.105
053392	10	8	130	75.145	68.421
053392	10	80	2	0.0	1.053
053392	10	81	15	0.0	7.895
053392	10	82	1	0.0	0.526
053435	10	10	79	31.727	30.502
053435	10	8	169	67.871	65.251
053435	10	80	2	0.0	0.772
053435	10	81	8	0.0	3.089
053435	10	82	1	0.0	0.386
053531	10	10	56	26.794	24.242
053531	10	8	152	72.727	65.801
053531	10	80	1	0.0	0.433
053531	10	81	21	0.0	9.091
053531	10	82	1	0.0	0.433
053560	10	10	70	29.536	28.0
053560	10	8	158	66.667	63.2
053560	10	80	2	0.0	0.8
053560	10	81	11	0.0	4.4
053560	10	82	9	0.0	3.6
053597	10	10	62	26.724	25.0
053597	10	8	169	72.845	68.145
053597	10	80	1	0.0	0.403
053597	10	81	15	0.0	6.048
053597	10	82	1	0.0	0.403
053634	10	10	70	33.654	30.973
053634	10	8	135	64.904	59.735
053634	10	80	0	0.0	0.0
053634	10	81	18	0.0	7.965
053634	10	82	3	0.0	1.327
053635	10	10	79	36.239	33.617
053635	10	8	138	63.303	58.723
053635	10	80	2	0.0	0.851
053635	10	81	15	0.0	6.383
053635	10	82	1	0.0	0.426
053663	10	10	44	27.16	25.287
053663	10	8	118	72.84	67.816
053663	10	80	2	0.0	1.149
053663	10	81	10	0.0	5.747
053663	10	82	0	0.0	0.0
053816	10	10	97	40.756	32.441
053816	10	8	141	59.244	47.157
053816	10	80	50	0.0	16.722
053816	10	81	11	0.0	3.679
053816	10	82	0	0.0	0.0
053830	10	10	91	41.935	30.435
053830	10	8	126	58.065	42.14
053830	10	80	71	0.0	23.746
053830	10	81	11	0.0	3.679
053830	10	82	0	0.0	0.0
053875	10	10	82	42.487	38.863
053875	10	8	111	57.513	52.607
053875	10	80	0	0.0	0.0
053875	10	81	18	0.0	8.531
053875	10	82	0	0.0	0.0
053904	10	10	115	48.117	38.462
053904	10	8	124	51.883	41.472
053904	10	80	48	0.0	16.054
053904	10	81	12	0.0	4.013
053904	10	82	0	0.0	0.0
053936	10	10	98	40.496	39.357
053936	10	8	144	59.504	57.831
053936	10	80	0	0.0	0.0
053936	10	81	7	0.0	2.811
053936	10	82	0	0.0	0.0
053960	10	10	98	40.833	38.889
053960	10	8	141	58.75	55.952
053960	10	80	1	0.0	0.397
053960	10	81	11	0.0	4.365
053960	10	82	1	0.0	0.397
053986	10	10	0	0.0	0.0
053986	10	8	131	100.0	87.919
053986	10	80	1	0.0	0.671
053986	10	81	17	0.0	11.409
053986	10	82	0	0.0	0.0
054000	10	10	82	36.607	33.469
054000	10	8	142	63.393	57.959
054000	10	80	3	0.0	1.224
054000	10	81	18	0.0	7.347
054000	10	82	0	0.0	0.0
054029	10	10	83	36.404	33.878
054029	10	8	145	63.596	59.184
054029	10	80	2	0.0	0.816
054029	10	81	15	0.0	6.122
054029	10	82	0	0.0	0.0
054042	10	10	77	32.083	30.677
054042	10	8	163	67.917	64.94
054042	10	80	1	0.0	0.398
054042	10	81	10	0.0	3.984
054042	10	82	0	0.0	0.0
054070	10	10	84	38.532	28.094
054070	10	8	134	61.468	44.816
054070	10	80	68	0.0	22.742
054070	10	81	13	0.0	4.348
054070	10	82	0	0.0	0.0
054093	10	10	82	40.594	35.808
054093	10	8	120	59.406	52.402
054093	10	80	3	0.0	1.31
054093	10	81	24	0.0	10.48
054093	10	82	0	0.0	0.0
054095	10	10	73	34.762	32.159
054095	10	8	136	64.762	59.912
054095	10	80	0	0.0	0.0
054095	10	81	17	0.0	7.489
054095	10	82	1	0.0	0.441
054108	10	10	87	39.726	36.555
054108	10	8	132	60.274	55.462
054108	10	80	3	0.0	1.261
054108	10	81	16	0.0	6.723
054108	10	82	0	0.0	0.0
054117	10	10	89	39.732	38.362
054117	10	8	135	60.268	58.19
054117	10	80	0	0.0	0.0
054117	10	81	8	0.0	3.448
054117	10	82	0	0.0	0.0
054131	10	10	75	33.482	31.25
054131	10	8	149	66.518	62.083
054131	10	80	0	0.0	0.0
054131	10	81	16	0.0	6.667
054131	10	82	0	0.0	0.0
054162	10	10	78	34.513	32.773
054162	10	8	148	65.487	62.185
054162	10	80	1	0.0	0.42
054162	10	81	11	0.0	4.622
054162	10	82	0	0.0	0.0
054179	10	10	68	31.336	29.437
054179	10	8	149	68.664	64.502
054179	10	80	0	0.0	0.0
054179	10	81	14	0.0	6.061
054179	10	82	0	0.0	0.0
054315	10	10	101	44.105	41.224
054315	10	8	126	55.022	51.429
054315	10	80	1	0.0	0.408
054315	10	81	15	0.0	6.122
054315	10	82	2	0.0	0.816
054348	10	10	61	29.327	24.597
054348	10	8	146	70.192	58.871
054348	10	80	0	0.0	0.0
054348	10	81	40	0.0	16.129
054348	10	82	1	0.0	0.403
054398	10	10	88	41.905	35.06
054398	10	8	122	58.095	48.606
054398	10	80	1	0.0	0.398
054398	10	81	40	0.0	15.936
054398	10	82	0	0.0	0.0
054434	10	10	59	37.107	34.302
054434	10	8	100	62.893	58.14
054434	10	80	0	0.0	0.0
054434	10	81	13	0.0	7.558
054434	10	82	0	0.0	0.0
054455	10	10	77	33.333	31.818
054455	10	8	153	66.234	63.223
054455	10	80	1	0.0	0.413
054455	10	81	10	0.0	4.132
054455	10	82	1	0.0	0.413
054481	10	10	93	40.435	37.805
054481	10	8	136	59.13	55.285
054481	10	80	4	0.0	1.626
054481	10	81	12	0.0	4.878
054481	10	82	1	0.0	0.407
054552	10	10	81	34.914	32.794
054552	10	8	147	63.362	59.514
054552	10	80	2	0.0	0.81
054552	10	81	13	0.0	5.263
054552	10	82	4	0.0	1.619
054562	10	10	88	39.111	36.364
054562	10	8	137	60.889	56.612
054562	10	80	2	0.0	0.826
054562	10	81	15	0.0	6.198
054562	10	82	0	0.0	0.0
054567	10	10	82	28.671	27.333
054567	10	8	155	54.196	51.667
054567	10	80	2	0.0	0.667
054567	10	81	12	0.0	4.0
054567	10	82	49	0.0	16.333
054622	10	10	88	38.938	38.596
054622	10	8	128	56.637	56.14
054622	10	80	2	0.0	0.877
054622	10	81	0	0.0	0.0
054622	10	82	10	0.0	4.386
054626	10	10	52	32.298	30.588
054626	10	8	108	67.081	63.529
054626	10	80	1	0.0	0.588
054626	10	81	8	0.0	4.706
054626	10	82	1	0.0	0.588
054663	10	10	82	38.14	36.444
054663	10	8	133	61.86	59.111
054663	10	80	0	0.0	0.0
054663	10	81	10	0.0	4.444
054663	10	82	0	0.0	0.0
054665	10	10	81	38.208	34.468
054665	10	8	126	59.434	53.617
054665	10	80	5	0.0	2.128
054665	10	81	18	0.0	7.66
054665	10	82	5	0.0	2.128
054738	10	10	57	30.481	19.0
054738	10	8	130	69.519	43.333
054738	10	80	96	0.0	32.0
054738	10	81	17	0.0	5.667
054738	10	82	0	0.0	0.0
054749	10	10	90	37.657	37.5
054749	10	8	145	60.669	60.417
054749	10	80	1	0.0	0.417
054749	10	81	0	0.0	0.0
054749	10	82	4	0.0	1.667
054767	10	10	96	43.439	40.678
054767	10	8	125	56.561	52.966
054767	10	80	3	0.0	1.271
054767	10	81	12	0.0	5.085
054767	10	82	0	0.0	0.0
054780	10	10	65	29.954	21.667
054780	10	8	152	70.046	50.667
054780	10	80	75	0.0	25.0
054780	10	81	8	0.0	2.667
054780	10	82	0	0.0	0.0
054800	10	10	78	38.235	36.279
054800	10	8	125	61.275	58.14
054800	10	80	2	0.0	0.93
054800	10	81	9	0.0	4.186
054800	10	82	1	0.0	0.465
054811	10	10	69	33.659	30.667
054811	10	8	135	65.854	60.0
054811	10	80	2	0.0	0.889
054811	10	81	18	0.0	8.0
054811	10	82	1	0.0	0.444
054827	10	10	79	42.703	35.111
054827	10	8	106	57.297	47.111
054827	10	80	0	0.0	0.0
054827	10	81	40	0.0	17.778
054827	10	82	0	0.0	0.0
054927	10	10	89	38.034	29.766
054927	10	8	145	61.966	48.495
054927	10	80	52	0.0	17.391
054927	10	81	13	0.0	4.348
054927	10	82	0	0.0	0.0
054950	10	10	58	29.293	19.398
054950	10	8	140	70.707	46.823
054950	10	80	88	0.0	29.431
054950	10	81	13	0.0	4.348
054950	10	82	0	0.0	0.0
054954	10	10	67	34.01	32.212
054954	10	8	130	65.99	62.5
054954	10	80	1	0.0	0.481
054954	10	81	10	0.0	4.808
054954	10	82	0	0.0	0.0
054955	10	10	54	19.355	18.06
054955	10	8	122	43.728	40.803
054955	10	80	3	0.0	1.003
054955	10	81	17	0.0	5.686
054955	10	82	103	0.0	34.448
054979	10	10	78	30.0	26.087
054979	10	8	182	70.0	60.87
054979	10	80	27	0.0	9.03
054979	10	81	12	0.0	4.013
054979	10	82	0	0.0	0.0
055003	10	10	94	40.0	38.367
055003	10	8	141	60.0	57.551
055003	10	80	1	0.0	0.408
055003	10	81	9	0.0	3.673
055003	10	82	0	0.0	0.0
055043	10	10	91	40.625	30.435
055043	10	8	133	59.375	44.482
055043	10	80	56	0.0	18.729
055043	10	81	19	0.0	6.355
055043	10	82	0	0.0	0.0
055048	10	10	82	37.615	27.425
055048	10	8	136	62.385	45.485
055048	10	80	65	0.0	21.739
055048	10	81	16	0.0	5.351
055048	10	82	0	0.0	0.0
055052	10	10	65	30.233	21.739
055052	10	8	150	69.767	50.167
055052	10	80	54	0.0	18.06
055052	10	81	30	0.0	10.033
055052	10	82	0	0.0	0.0
055078	10	10	58	29.146	19.398
055078	10	8	141	70.854	47.157
055078	10	80	87	0.0	29.097
055078	10	81	13	0.0	4.348
055078	10	82	0	0.0	0.0
055121	10	10	69	29.362	28.279
055121	10	8	164	69.787	67.213
055121	10	80	2	0.0	0.82
055121	10	81	7	0.0	2.869
055121	10	82	2	0.0	0.82
055163	10	10	92	41.629	37.247
055163	10	8	128	57.919	51.822
055163	10	80	4	0.0	1.619
055163	10	81	22	0.0	8.907
055163	10	82	1	0.0	0.405
055214	10	10	80	33.473	32.922
055214	10	8	147	61.506	60.494
055214	10	80	3	0.0	1.235
055214	10	81	1	0.0	0.412
055214	10	82	12	0.0	4.938
055239	10	10	89	35.317	33.84
055239	10	8	163	64.683	61.977
055239	10	80	1	0.0	0.38
055239	10	81	10	0.0	3.802
055239	10	82	0	0.0	0.0
055241	10	10	78	31.076	29.434
055241	10	8	171	68.127	64.528
055241	10	80	1	0.0	0.377
055241	10	81	13	0.0	4.906
055241	10	82	2	0.0	0.755
055244	10	10	78	33.333	30.952
055244	10	8	156	66.667	61.905
055244	10	80	4	0.0	1.587
055244	10	81	14	0.0	5.556
055244	10	82	0	0.0	0.0
055252	10	10	127	49.225	42.475
055252	10	8	131	50.775	43.813
055252	10	80	21	0.0	7.023
055252	10	81	20	0.0	6.689
055252	10	82	0	0.0	0.0
055277	10	10	73	32.301	30.544
055277	10	8	153	67.699	64.017
055277	10	80	3	0.0	1.255
055277	10	81	10	0.0	4.184
055277	10	82	0	0.0	0.0
055281	10	10	62	28.182	20.736
055281	10	8	158	71.818	52.843
055281	10	80	54	0.0	18.06
055281	10	81	25	0.0	8.361
055281	10	82	0	0.0	0.0
055286	10	10	77	35.16	33.772
055286	10	8	142	64.84	62.281
055286	10	80	1	0.0	0.439
055286	10	81	8	0.0	3.509
055286	10	82	0	0.0	0.0
055299	10	10	87	37.179	29.097
055299	10	8	147	62.821	49.164
055299	10	80	50	0.0	16.722
055299	10	81	15	0.0	5.017
055299	10	82	0	0.0	0.0
055340	10	10	81	35.526	33.197
055340	10	8	146	64.035	59.836
055340	10	80	0	0.0	0.0
055340	10	81	16	0.0	6.557
055340	10	82	1	0.0	0.41
055376	10	10	66	29.464	27.615
055376	10	8	158	70.536	66.109
055376	10	80	2	0.0	0.837
055376	10	81	13	0.0	5.439
055376	10	82	0	0.0	0.0
055413	10	10	98	42.609	40.664
055413	10	8	132	57.391	54.772
055413	10	80	1	0.0	0.415
055413	10	81	10	0.0	4.149
055413	10	82	0	0.0	0.0
055421	10	10	79	27.622	26.421
055421	10	8	140	48.951	46.823
055421	10	80	0	0.0	0.0
055421	10	81	13	0.0	4.348
055421	10	82	67	0.0	22.408
055427	10	10	82	36.607	34.599
055427	10	8	142	63.393	59.916
055427	10	80	0	0.0	0.0
055427	10	81	13	0.0	5.485
055427	10	82	0	0.0	0.0
055432	10	10	74	33.79	32.035
055432	10	8	145	66.21	62.771
055432	10	80	1	0.0	0.433
055432	10	81	11	0.0	4.762
055432	10	82	0	0.0	0.0
055437	10	10	71	30.213	29.461
055437	10	8	163	69.362	67.635
055437	10	80	0	0.0	0.0
055437	10	81	6	0.0	2.49
055437	10	82	1	0.0	0.415
055449	10	10	77	32.627	25.753
055449	10	8	159	67.373	53.177
055449	10	80	52	0.0	17.391
055449	10	81	11	0.0	3.679
055449	10	82	0	0.0	0.0
055469	10	10	81	33.333	31.518
055469	10	8	162	66.667	63.035
055469	10	80	1	0.0	0.389
055469	10	81	13	0.0	5.058
055469	10	82	0	0.0	0.0
055497	10	10	75	33.937	32.328
055497	10	8	145	65.611	62.5
055497	10	80	0	0.0	0.0
055497	10	81	11	0.0	4.741
055497	10	82	1	0.0	0.431
055520	10	10	103	41.036	39.015
055520	10	8	148	58.964	56.061
055520	10	80	3	0.0	1.136
055520	10	81	10	0.0	3.788
055520	10	82	0	0.0	0.0
055672	10	10	69	30.396	28.512
055672	10	8	157	69.163	64.876
055672	10	80	0	0.0	0.0
055672	10	81	15	0.0	6.198
055672	10	82	1	0.0	0.413
055707	10	10	81	36.486	27.09
055707	10	8	141	63.514	47.157
055707	10	80	62	0.0	20.736
055707	10	81	15	0.0	5.017
055707	10	82	0	0.0	0.0
055744	10	10	69	28.395	23.077
055744	10	8	174	71.605	58.194
055744	10	80	46	0.0	15.385
055744	10	81	10	0.0	3.344
055744	10	82	0	0.0	0.0
