id_eleccion	ubigeo	partido_id	nombre_candidato	nombre_agrupacion_politica	votos_validos	pct_votos_validos	pct_votos_emitidos	total_votos_validos_geo	total_votos_emitidos_geo	fuente
10	061300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	6262	68.715	64.101	9113	9769	local_agregado
10	061300	8	FUERZA POPULAR	FUERZA POPULAR	2851	31.285	29.184	9113	9769	local_agregado
10	061300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	91	0.999	0.932	9113	9769	local_agregado
10	061300	81	VOTOS NULOS	VOTOS NULOS	565	6.2	5.784	9113	9769	local_agregado
10	061300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	9113	9769	local_agregado
10	070100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	173473	65.422	60.542	265159	286535	local_agregado
10	070100	8	FUERZA POPULAR	FUERZA POPULAR	96254	36.3	33.592	265159	286535	local_agregado
10	070100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1616	0.609	0.564	265159	286535	local_agregado
10	070100	81	VOTOS NULOS	VOTOS NULOS	20169	7.606	7.039	265159	286535	local_agregado
10	070100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	82	0.031	0.029	265159	286535	local_agregado
10	070200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	11405	89.69	84.288	12716	13531	local_agregado
10	070200	8	FUERZA POPULAR	FUERZA POPULAR	1311	10.31	9.689	12716	13531	local_agregado
10	070200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	106	0.834	0.783	12716	13531	local_agregado
10	070200	81	VOTOS NULOS	VOTOS NULOS	709	5.576	5.24	12716	13531	local_agregado
10	070200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	12716	13531	local_agregado
10	070300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	30565	83.379	77.141	36658	39622	local_agregado
10	070300	8	FUERZA POPULAR	FUERZA POPULAR	6682	18.228	16.864	36658	39622	local_agregado
10	070300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	432	1.178	1.09	36658	39622	local_agregado
10	070300	81	VOTOS NULOS	VOTOS NULOS	2639	7.199	6.66	36658	39622	local_agregado
10	070300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	81	0.221	0.204	36658	39622	local_agregado
10	070400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	30933	82.933	77.051	37299	40146	local_agregado
10	070400	8	FUERZA POPULAR	FUERZA POPULAR	6536	17.523	16.281	37299	40146	local_agregado
10	070400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	323	0.866	0.805	37299	40146	local_agregado
10	070400	81	VOTOS NULOS	VOTOS NULOS	2540	6.81	6.327	37299	40146	local_agregado
10	070400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	37299	40146	local_agregado
10	070500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	16026	92.433	87.612	17338	18292	local_agregado
10	070500	8	FUERZA POPULAR	FUERZA POPULAR	1312	7.567	7.173	17338	18292	local_agregado
10	070500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	101	0.583	0.552	17338	18292	local_agregado
10	070500	81	VOTOS NULOS	VOTOS NULOS	853	4.92	4.663	17338	18292	local_agregado
10	070500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	17338	18292	local_agregado
10	070600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	50889	89.071	84.294	57133	60371	local_agregado
10	070600	8	FUERZA POPULAR	FUERZA POPULAR	6623	11.592	10.97	57133	60371	local_agregado
10	070600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	307	0.537	0.509	57133	60371	local_agregado
10	070600	81	VOTOS NULOS	VOTOS NULOS	2948	5.16	4.883	57133	60371	local_agregado
10	070600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	57133	60371	local_agregado
10	070700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	32169	93.954	88.845	34239	36208	local_agregado
10	070700	8	FUERZA POPULAR	FUERZA POPULAR	2070	6.046	5.717	34239	36208	local_agregado
10	070700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	199	0.581	0.55	34239	36208	local_agregado
10	070700	81	VOTOS NULOS	VOTOS NULOS	1770	5.17	4.888	34239	36208	local_agregado
10	070700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	34239	36208	local_agregado
10	070800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33160	89.147	83.998	37197	39477	local_agregado
10	070800	8	FUERZA POPULAR	FUERZA POPULAR	4231	11.375	10.718	37197	39477	local_agregado
10	070800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	315	0.847	0.798	37197	39477	local_agregado
10	070800	81	VOTOS NULOS	VOTOS NULOS	2071	5.568	5.246	37197	39477	local_agregado
10	070800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	37197	39477	local_agregado
10	070900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	70724	82.524	78.599	85701	89981	local_agregado
10	070900	8	FUERZA POPULAR	FUERZA POPULAR	17433	20.342	19.374	85701	89981	local_agregado
10	070900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	612	0.714	0.68	85701	89981	local_agregado
10	070900	81	VOTOS NULOS	VOTOS NULOS	3889	4.538	4.322	85701	89981	local_agregado
10	070900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	22	0.026	0.024	85701	89981	local_agregado
10	071000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	12208	86.154	80.634	14170	15140	local_agregado
10	071000	8	FUERZA POPULAR	FUERZA POPULAR	1962	13.846	12.959	14170	15140	local_agregado
10	071000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	142	1.002	0.938	14170	15140	local_agregado
10	071000	81	VOTOS NULOS	VOTOS NULOS	828	5.843	5.469	14170	15140	local_agregado
10	071000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	14170	15140	local_agregado
10	071100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	21422	91.332	85.932	23455	24929	local_agregado
10	071100	8	FUERZA POPULAR	FUERZA POPULAR	2231	9.512	8.949	23455	24929	local_agregado
10	071100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	149	0.635	0.598	23455	24929	local_agregado
10	071100	81	VOTOS NULOS	VOTOS NULOS	1335	5.692	5.355	23455	24929	local_agregado
10	071100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	23455	24929	local_agregado
10	071200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	41802	86.563	81.613	48291	51220	local_agregado
10	071200	8	FUERZA POPULAR	FUERZA POPULAR	6905	14.299	13.481	48291	51220	local_agregado
10	071200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	333	0.69	0.65	48291	51220	local_agregado
10	071200	81	VOTOS NULOS	VOTOS NULOS	2617	5.419	5.109	48291	51220	local_agregado
10	071200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	48291	51220	local_agregado
10	071300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	34348	80.431	75.573	42705	45450	local_agregado
10	071300	8	FUERZA POPULAR	FUERZA POPULAR	8758	20.508	19.27	42705	45450	local_agregado
10	071300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	316	0.74	0.695	42705	45450	local_agregado
10	071300	81	VOTOS NULOS	VOTOS NULOS	2446	5.728	5.382	42705	45450	local_agregado
10	071300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	42705	45450	local_agregado
10	080100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	45991	84.259	80.292	54583	57280	local_agregado
10	080100	8	FUERZA POPULAR	FUERZA POPULAR	9117	16.703	15.917	54583	57280	local_agregado
10	080100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	270	0.495	0.471	54583	57280	local_agregado
10	080100	81	VOTOS NULOS	VOTOS NULOS	2481	4.545	4.331	54583	57280	local_agregado
10	080100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	8	0.015	0.014	54583	57280	local_agregado
10	080200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	11683	81.545	77.649	14327	15046	local_agregado
10	080200	8	FUERZA POPULAR	FUERZA POPULAR	2644	18.455	17.573	14327	15046	local_agregado
10	080200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	112	0.782	0.744	14327	15046	local_agregado
10	080200	81	VOTOS NULOS	VOTOS NULOS	607	4.237	4.034	14327	15046	local_agregado
10	080200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	14327	15046	local_agregado
10	080300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	16628	84.759	79.95	19618	20798	local_agregado
10	080300	8	FUERZA POPULAR	FUERZA POPULAR	3445	17.56	16.564	19618	20798	local_agregado
10	080300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	182	0.928	0.875	19618	20798	local_agregado
10	080300	81	VOTOS NULOS	VOTOS NULOS	1021	5.204	4.909	19618	20798	local_agregado
10	080300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.01	0.01	19618	20798	local_agregado
10	080400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	5683	66.313	63.597	8570	8936	local_agregado
10	080400	8	FUERZA POPULAR	FUERZA POPULAR	2887	33.687	32.308	8570	8936	local_agregado
10	080400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	60	0.7	0.671	8570	8936	local_agregado
10	080400	81	VOTOS NULOS	VOTOS NULOS	306	3.571	3.424	8570	8936	local_agregado
10	080400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8570	8936	local_agregado
10	080500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33266	81.494	76.791	40820	43320	local_agregado
10	080500	8	FUERZA POPULAR	FUERZA POPULAR	7866	19.27	18.158	40820	43320	local_agregado
10	080500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	374	0.916	0.863	40820	43320	local_agregado
10	080500	81	VOTOS NULOS	VOTOS NULOS	2142	5.247	4.945	40820	43320	local_agregado
10	080500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	4	0.01	0.009	40820	43320	local_agregado
10	080600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	6912	66.526	63.146	10390	10946	local_agregado
10	080600	8	FUERZA POPULAR	FUERZA POPULAR	3617	34.812	33.044	10390	10946	local_agregado
10	080600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	91	0.876	0.831	10390	10946	local_agregado
10	080600	81	VOTOS NULOS	VOTOS NULOS	471	4.533	4.303	10390	10946	local_agregado
10	080600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	10390	10946	local_agregado
10	080700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	11467	81.424	76.314	14083	15026	local_agregado
10	080700	8	FUERZA POPULAR	FUERZA POPULAR	2737	19.435	18.215	14083	15026	local_agregado
10	080700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	124	0.88	0.825	14083	15026	local_agregado
10	080700	81	VOTOS NULOS	VOTOS NULOS	842	5.979	5.604	14083	15026	local_agregado
10	080700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	5	0.036	0.033	14083	15026	local_agregado
10	090100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	88914	59.516	55.571	149394	160002	local_agregado
10	090100	8	FUERZA POPULAR	FUERZA POPULAR	61685	41.29	38.553	149394	160002	local_agregado
10	090100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	995	0.666	0.622	149394	160002	local_agregado
10	090100	81	VOTOS NULOS	VOTOS NULOS	9819	6.573	6.137	149394	160002	local_agregado
10	090100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.001	0.001	149394	160002	local_agregado
10	090200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	15948	61.78	57.396	25814	27786	local_agregado
10	090200	8	FUERZA POPULAR	FUERZA POPULAR	9866	38.22	35.507	25814	27786	local_agregado
10	090200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	219	0.848	0.788	25814	27786	local_agregado
10	090200	81	VOTOS NULOS	VOTOS NULOS	1753	6.791	6.309	25814	27786	local_agregado
10	090200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	25814	27786	local_agregado
10	090300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	9800	73.386	68.825	13354	14239	local_agregado
10	090300	8	FUERZA POPULAR	FUERZA POPULAR	3554	26.614	24.96	13354	14239	local_agregado
10	090300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	117	0.876	0.822	13354	14239	local_agregado
10	090300	81	VOTOS NULOS	VOTOS NULOS	768	5.751	5.394	13354	14239	local_agregado
10	090300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	13354	14239	local_agregado
10	090400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	15594	78.287	72.605	19919	21478	local_agregado
10	090400	8	FUERZA POPULAR	FUERZA POPULAR	4325	21.713	20.137	19919	21478	local_agregado
10	090400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	202	1.014	0.94	19919	21478	local_agregado
10	090400	81	VOTOS NULOS	VOTOS NULOS	1357	6.813	6.318	19919	21478	local_agregado
10	090400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	19919	21478	local_agregado
10	090500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	5981	67.059	62.595	8919	9555	local_agregado
10	090500	8	FUERZA POPULAR	FUERZA POPULAR	2938	32.941	30.748	8919	9555	local_agregado
10	090500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	96	1.076	1.005	8919	9555	local_agregado
10	090500	81	VOTOS NULOS	VOTOS NULOS	540	6.054	5.651	8919	9555	local_agregado
10	090500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8919	9555	local_agregado
10	090600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	37739	53.29	49.851	70818	75704	local_agregado
10	090600	8	FUERZA POPULAR	FUERZA POPULAR	33829	47.769	44.686	70818	75704	local_agregado
10	090600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	702	0.991	0.927	70818	75704	local_agregado
10	090600	81	VOTOS NULOS	VOTOS NULOS	4363	6.161	5.763	70818	75704	local_agregado
10	090600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	70818	75704	local_agregado
10	090700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	15272	79.587	74.407	19189	20525	local_agregado
10	090700	8	FUERZA POPULAR	FUERZA POPULAR	4049	21.101	19.727	19189	20525	local_agregado
10	090700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	173	0.902	0.843	19189	20525	local_agregado
10	090700	81	VOTOS NULOS	VOTOS NULOS	1180	6.149	5.749	19189	20525	local_agregado
10	090700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	19189	20525	local_agregado
10	090800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	8100	56.846	52.127	14249	15539	local_agregado
10	090800	8	FUERZA POPULAR	FUERZA POPULAR	6592	46.263	42.422	14249	15539	local_agregado
10	090800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	184	1.291	1.184	14249	15539	local_agregado
10	090800	81	VOTOS NULOS	VOTOS NULOS	1138	7.987	7.324	14249	15539	local_agregado
10	090800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.007	0.006	14249	15539	local_agregado
10	090900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3021	78.102	72.603	3868	4161	local_agregado
10	090900	8	FUERZA POPULAR	FUERZA POPULAR	847	21.898	20.356	3868	4161	local_agregado
10	090900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	59	1.525	1.418	3868	4161	local_agregado
10	090900	81	VOTOS NULOS	VOTOS NULOS	234	6.05	5.624	3868	4161	local_agregado
10	090900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	3868	4161	local_agregado
10	091000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7176	83.432	80.394	8601	8926	local_agregado
10	091000	8	FUERZA POPULAR	FUERZA POPULAR	1547	17.986	17.331	8601	8926	local_agregado
10	091000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	54	0.628	0.605	8601	8926	local_agregado
10	091000	81	VOTOS NULOS	VOTOS NULOS	290	3.372	3.249	8601	8926	local_agregado
10	091000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	141	1.639	1.58	8601	8926	local_agregado
10	091100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	10652	86.764	82.439	12277	12921	local_agregado
10	091100	8	FUERZA POPULAR	FUERZA POPULAR	1775	14.458	13.737	12277	12921	local_agregado
10	091100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	112	0.912	0.867	12277	12921	local_agregado
10	091100	81	VOTOS NULOS	VOTOS NULOS	535	4.358	4.141	12277	12921	local_agregado
10	091100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.008	0.008	12277	12921	local_agregado
10	100100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	119298	47.978	45.399	248650	262777	local_agregado
10	100100	8	FUERZA POPULAR	FUERZA POPULAR	130488	52.479	49.657	248650	262777	local_agregado
10	100100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1266	0.509	0.482	248650	262777	local_agregado
10	100100	81	VOTOS NULOS	VOTOS NULOS	12909	5.192	4.913	248650	262777	local_agregado
10	100100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.001	0.001	248650	262777	local_agregado
10	100200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	65672	46.487	43.698	141269	150285	local_agregado
10	100200	8	FUERZA POPULAR	FUERZA POPULAR	77966	55.19	51.879	141269	150285	local_agregado
10	100200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1132	0.801	0.753	141269	150285	local_agregado
10	100200	81	VOTOS NULOS	VOTOS NULOS	8078	5.718	5.375	141269	150285	local_agregado
10	100200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	231	0.164	0.154	141269	150285	local_agregado
10	100300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	25098	56.075	53.266	44758	47118	local_agregado
10	100300	8	FUERZA POPULAR	FUERZA POPULAR	20077	44.857	42.61	44758	47118	local_agregado
10	100300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	236	0.527	0.501	44758	47118	local_agregado
10	100300	81	VOTOS NULOS	VOTOS NULOS	2145	4.792	4.552	44758	47118	local_agregado
10	100300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	44758	47118	local_agregado
10	100400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	45673	48.682	45.709	93819	99921	local_agregado
10	100400	8	FUERZA POPULAR	FUERZA POPULAR	49218	52.461	49.257	93819	99921	local_agregado
10	100400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	706	0.753	0.707	93819	99921	local_agregado
10	100400	81	VOTOS NULOS	VOTOS NULOS	5467	5.827	5.471	93819	99921	local_agregado
10	100400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	48	0.051	0.048	93819	99921	local_agregado
10	100500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4965	52.971	50.319	9373	9867	local_agregado
10	100500	8	FUERZA POPULAR	FUERZA POPULAR	4408	47.029	44.674	9373	9867	local_agregado
10	100500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	72	0.768	0.73	9373	9867	local_agregado
10	100500	81	VOTOS NULOS	VOTOS NULOS	422	4.502	4.277	9373	9867	local_agregado
10	100500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	9373	9867	local_agregado
10	110100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	179894	55.267	51.954	325497	346259	local_agregado
10	110100	8	FUERZA POPULAR	FUERZA POPULAR	147736	45.388	42.666	325497	346259	local_agregado
10	110100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1748	0.537	0.505	325497	346259	local_agregado
10	110100	81	VOTOS NULOS	VOTOS NULOS	19196	5.897	5.544	325497	346259	local_agregado
10	110100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	22	0.007	0.006	325497	346259	local_agregado
10	110200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	16932	53.254	49.596	31795	34140	local_agregado
10	110200	8	FUERZA POPULAR	FUERZA POPULAR	15024	47.253	44.007	31795	34140	local_agregado
10	110200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	243	0.764	0.712	31795	34140	local_agregado
10	110200	81	VOTOS NULOS	VOTOS NULOS	2111	6.639	6.183	31795	34140	local_agregado
10	110200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.003	0.003	31795	34140	local_agregado
10	110300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	25974	52.844	49.316	49152	52669	local_agregado
10	110300	8	FUERZA POPULAR	FUERZA POPULAR	23530	47.872	44.675	49152	52669	local_agregado
10	110300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	344	0.7	0.653	49152	52669	local_agregado
10	110300	81	VOTOS NULOS	VOTOS NULOS	3200	6.51	6.076	49152	52669	local_agregado
10	110300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	3	0.006	0.006	49152	52669	local_agregado
10	110400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7441	66.443	61.308	11199	12137	local_agregado
10	110400	8	FUERZA POPULAR	FUERZA POPULAR	3758	33.557	30.963	11199	12137	local_agregado
10	110400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	103	0.92	0.849	11199	12137	local_agregado
10	110400	81	VOTOS NULOS	VOTOS NULOS	835	7.456	6.88	11199	12137	local_agregado
10	110400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	11199	12137	local_agregado
10	110500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	24455	47.763	44.019	51201	55555	local_agregado
10	110500	8	FUERZA POPULAR	FUERZA POPULAR	27470	53.651	49.446	51201	55555	local_agregado
10	110500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	380	0.742	0.684	51201	55555	local_agregado
10	110500	81	VOTOS NULOS	VOTOS NULOS	4037	7.885	7.267	51201	55555	local_agregado
10	110500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.004	0.004	51201	55555	local_agregado
10	110600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	11952	62.24	58.28	19203	20508	local_agregado
10	110600	8	FUERZA POPULAR	FUERZA POPULAR	7441	38.749	36.283	19203	20508	local_agregado
10	110600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	97	0.505	0.473	19203	20508	local_agregado
10	110600	81	VOTOS NULOS	VOTOS NULOS	1224	6.374	5.968	19203	20508	local_agregado
10	110600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	19203	20508	local_agregado
10	110700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	46913	59.269	55.442	79153	84617	local_agregado
10	110700	8	FUERZA POPULAR	FUERZA POPULAR	33167	41.902	39.197	79153	84617	local_agregado
10	110700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	641	0.81	0.758	79153	84617	local_agregado
10	110700	81	VOTOS NULOS	VOTOS NULOS	4894	6.183	5.784	79153	84617	local_agregado
10	110700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.003	0.002	79153	84617	local_agregado
10	110800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	41426	53.168	49.544	77916	83615	local_agregado
10	110800	8	FUERZA POPULAR	FUERZA POPULAR	37575	48.225	44.938	77916	83615	local_agregado
10	110800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	878	1.127	1.05	77916	83615	local_agregado
10	110800	81	VOTOS NULOS	VOTOS NULOS	5123	6.575	6.127	77916	83615	local_agregado
10	110800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	3	0.004	0.004	77916	83615	local_agregado
10	110900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	23370	60.845	57.116	38409	40917	local_agregado
10	110900	8	FUERZA POPULAR	FUERZA POPULAR	15039	39.155	36.755	38409	40917	local_agregado
10	110900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	255	0.664	0.623	38409	40917	local_agregado
10	110900	81	VOTOS NULOS	VOTOS NULOS	2253	5.866	5.506	38409	40917	local_agregado
10	110900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	38409	40917	local_agregado
10	120100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	222273	37.086	34.435	599346	645482	local_agregado
10	120100	8	FUERZA POPULAR	FUERZA POPULAR	382135	63.759	59.201	599346	645482	local_agregado
10	120100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	2858	0.477	0.443	599346	645482	local_agregado
10	120100	81	VOTOS NULOS	VOTOS NULOS	43950	7.333	6.809	599346	645482	local_agregado
10	120100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	31	0.005	0.005	599346	645482	local_agregado
10	120200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3170	61.854	57.448	5125	5518	local_agregado
10	120200	8	FUERZA POPULAR	FUERZA POPULAR	1955	38.146	35.43	5125	5518	local_agregado
10	120200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	61	1.19	1.105	5125	5518	local_agregado
10	120200	81	VOTOS NULOS	VOTOS NULOS	332	6.478	6.017	5125	5518	local_agregado
10	120200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	5125	5518	local_agregado
10	120300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	31307	52.756	47.828	59343	65458	local_agregado
10	120300	8	FUERZA POPULAR	FUERZA POPULAR	28190	47.503	43.066	59343	65458	local_agregado
10	120300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	679	1.144	1.037	59343	65458	local_agregado
10	120300	81	VOTOS NULOS	VOTOS NULOS	5451	9.186	8.327	59343	65458	local_agregado
10	120300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	59343	65458	local_agregado
10	120400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	18600	55.19	50.448	33702	36870	local_agregado
10	120400	8	FUERZA POPULAR	FUERZA POPULAR	15237	45.211	41.326	33702	36870	local_agregado
10	120400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	343	1.018	0.93	33702	36870	local_agregado
10	120400	81	VOTOS NULOS	VOTOS NULOS	2829	8.394	7.673	33702	36870	local_agregado
10	120400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	10	0.03	0.027	33702	36870	local_agregado
